# formatVersion	captureKey	name=value fields (UTF-8, CRLF)
2	MAPPER_BAKER|Generic|Default	buildingHeight=0	column=180	columnOffset=0	constructionOrigImage=tile_sea8 1837	gameMapX=472	gameMapY=411	height=0.25	index=6	positionOffsetX=-1	positionOffsetY=-0.25	positionX=30.5	positionY=129.25	positionZ=0	relativeTileX=-1	relativeTileY=1	row=384	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_workshops 420	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=288	tileY=227	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1184
2	MAPPER_BAKER|Generic|Default	buildingHeight=0	column=181	columnOffset=1	constructionOrigImage=tile_sea8 1841	gameMapX=472	gameMapY=410	height=0.25	index=7	positionOffsetX=-0.5	positionOffsetY=0	positionX=31	positionY=129.5	positionZ=0	relativeTileX=0	relativeTileY=1	row=383	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_workshops 424	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=289	tileY=227	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1233
2	MAPPER_BAKER|Generic|Default	buildingHeight=0	column=181	columnOffset=1	constructionOrigImage=tile_sea8 1817	gameMapX=472	gameMapY=409	height=0.25	index=8	positionOffsetX=0	positionOffsetY=0.25	positionX=31.5	positionY=129.75	positionZ=0	relativeTileX=1	relativeTileY=1	row=382	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_workshops 428	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=290	tileY=227	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1282
2	MAPPER_BAKER|Generic|Default	buildingHeight=0	column=183	columnOffset=3	constructionOrigImage=tile_sea8 1837	gameMapX=474	gameMapY=408	height=0.25	index=9	positionOffsetX=1.5	positionOffsetY=0	positionX=33	positionY=129.5	positionZ=0	relativeTileX=2	relativeTileY=-1	row=383	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_workshops 426	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=291	tileY=225	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1233
2	MAPPER_BAKER|Generic|Default	buildingHeight=0	column=182	columnOffset=2	constructionOrigImage=tile_sea8 1809	gameMapX=473	gameMapY=408	height=0.25	index=10	positionOffsetX=1	positionOffsetY=0.25	positionX=32.5	positionY=129.75	positionZ=0	relativeTileX=2	relativeTileY=0	row=382	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_workshops 429	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=291	tileY=226	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1282
2	MAPPER_BAKER|Generic|Default	buildingHeight=0	column=182	columnOffset=2	constructionOrigImage=tile_sea8 1825	gameMapX=472	gameMapY=408	height=0.25	index=11	positionOffsetX=0.5	positionOffsetY=0.5	positionX=32	positionY=130	positionZ=0	relativeTileX=2	relativeTileY=1	row=381	rowOffset=1	tileColor=1,1,1,1	tileImage=tile_workshops 431	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=291	tileY=227	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1331
2	MAPPER_BAKER|Generic|Default	buildingHeight=0	column=180	columnOffset=0	constructionOrigImage=tile_sea8 1809	gameMapX=471	gameMapY=411	height=0.25	index=12	positionOffsetX=-1.5	positionOffsetY=0	positionX=30	positionY=129.5	positionZ=0	relativeTileX=-1	relativeTileY=2	row=383	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_workshops 423	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=288	tileY=228	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1233
2	MAPPER_BAKER|Generic|Default	buildingHeight=0	column=180	columnOffset=0	constructionOrigImage=tile_sea8 1845	gameMapX=471	gameMapY=410	height=0.25	index=13	positionOffsetX=-1	positionOffsetY=0.25	positionX=30.5	positionY=129.75	positionZ=0	relativeTileX=0	relativeTileY=2	row=382	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_workshops 427	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=289	tileY=228	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1282
2	MAPPER_BAKER|Generic|Default	buildingHeight=0	column=181	columnOffset=1	constructionOrigImage=tile_sea8 1853	gameMapX=471	gameMapY=409	height=0.25	index=14	positionOffsetX=-0.5	positionOffsetY=0.5	positionX=31	positionY=130	positionZ=0	relativeTileX=1	relativeTileY=2	row=381	rowOffset=1	tileColor=1,1,1,1	tileImage=tile_workshops 430	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=290	tileY=228	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1331
2	MAPPER_BAKER|Generic|Default	buildingHeight=0	column=181	columnOffset=1	constructionOrigImage=tile_sea8 1861	gameMapX=471	gameMapY=408	height=0.25	index=15	positionOffsetX=0	positionOffsetY=0.75	positionX=31.5	positionY=130.25	positionZ=0	relativeTileX=2	relativeTileY=2	row=380	rowOffset=0	tileColor=1,1,1,1	tileImage=tile_workshops 432	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=291	tileY=228	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1380
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=184	columnOffset=5	constructionOrigImage=tile_sea8 1821	gameMapX=474	gameMapY=406	height=0.25	index=0	positionOffsetX=0	positionOffsetY=1.25	positionX=34	positionY=130	positionZ=0	relativeTileX=0	relativeTileY=0	row=381	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_buildings2 338	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=293	tileY=225	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1331
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=184	columnOffset=5	constructionOrigImage=tile_sea8 1833	gameMapX=475	gameMapY=407	height=0.25	index=1	positionOffsetX=0	positionOffsetY=0.75	positionX=34	positionY=129.5	positionZ=0	relativeTileX=-1	relativeTileY=-1	row=383	rowOffset=6	tileColor=1,1,1,1	tileImage=tile_buildings2 330	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=292	tileY=224	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1233
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=184	columnOffset=5	constructionOrigImage=tile_sea8 1849	gameMapX=475	gameMapY=406	height=0.25	index=2	positionOffsetX=0.5	positionOffsetY=1	positionX=34.5	positionY=129.75	positionZ=0	relativeTileX=0	relativeTileY=-1	row=382	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_buildings2 334	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=293	tileY=224	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1282
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=185	columnOffset=6	constructionOrigImage=tile_sea8 1853	gameMapX=475	gameMapY=405	height=0.25	index=3	positionOffsetX=1	positionOffsetY=1.25	positionX=35	positionY=130	positionZ=0	relativeTileX=1	relativeTileY=-1	row=381	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_buildings2 339	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=294	tileY=224	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1331
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=183	columnOffset=4	constructionOrigImage=tile_sea8 1837	gameMapX=474	gameMapY=407	height=0.25	index=4	positionOffsetX=-0.5	positionOffsetY=1	positionX=33.5	positionY=129.75	positionZ=0	relativeTileX=-1	relativeTileY=0	row=382	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_buildings2 333	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=292	tileY=225	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1282
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=184	columnOffset=5	constructionOrigImage=tile_sea8 1825	gameMapX=474	gameMapY=405	height=0.25	index=5	positionOffsetX=0.5	positionOffsetY=1.5	positionX=34.5	positionY=130.25	positionZ=0	relativeTileX=1	relativeTileY=0	row=380	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_buildings2 343	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=294	tileY=225	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1380
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=183	columnOffset=4	constructionOrigImage=tile_sea8 1809	gameMapX=473	gameMapY=407	height=0.25	index=6	positionOffsetX=-1	positionOffsetY=1.25	positionX=33	positionY=130	positionZ=0	relativeTileX=-1	relativeTileY=1	row=381	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_buildings2 337	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=292	tileY=226	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1331
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=183	columnOffset=4	constructionOrigImage=tile_sea8 1813	gameMapX=473	gameMapY=406	height=0.25	index=7	positionOffsetX=-0.5	positionOffsetY=1.5	positionX=33.5	positionY=130.25	positionZ=0	relativeTileX=0	relativeTileY=1	row=380	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_buildings2 342	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=293	tileY=226	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1380
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=184	columnOffset=5	constructionOrigImage=tile_sea8 1849	gameMapX=473	gameMapY=405	height=0.25	index=8	positionOffsetX=0	positionOffsetY=1.75	positionX=34	positionY=130.5	positionZ=0	relativeTileX=1	relativeTileY=1	row=379	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_buildings2 346	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=294	tileY=226	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1429
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=184	columnOffset=5	constructionOrigImage=tile_sea8 1853	gameMapX=476	gameMapY=408	height=0.25	index=9	positionOffsetX=0	positionOffsetY=0.25	positionX=34	positionY=129	positionZ=0	relativeTileX=-2	relativeTileY=-2	row=385	rowOffset=8	tileColor=1,1,1,1	tileImage=tile_buildings2 326	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=291	tileY=223	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1135
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=184	columnOffset=5	constructionOrigImage=tile_sea8 1833	gameMapX=476	gameMapY=407	height=0.25	index=10	positionOffsetX=0.5	positionOffsetY=0.5	positionX=34.5	positionY=129.25	positionZ=0	relativeTileX=-1	relativeTileY=-2	row=384	rowOffset=7	tileColor=1,1,1,1	tileImage=tile_buildings2 328	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=292	tileY=223	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1184
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=185	columnOffset=6	constructionOrigImage=tile_sea8 1837	gameMapX=476	gameMapY=406	height=0.25	index=11	positionOffsetX=1	positionOffsetY=0.75	positionX=35	positionY=129.5	positionZ=0	relativeTileX=0	relativeTileY=-2	row=383	rowOffset=6	tileColor=1,1,1,1	tileImage=tile_buildings2 331	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=293	tileY=223	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1233
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=183	columnOffset=4	constructionOrigImage=tile_sea8 1829	gameMapX=475	gameMapY=408	height=0.25	index=12	positionOffsetX=-0.5	positionOffsetY=0.5	positionX=33.5	positionY=129.25	positionZ=0	relativeTileX=-2	relativeTileY=-1	row=384	rowOffset=7	tileColor=1,1,1,1	tileImage=tile_buildings2 327	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=291	tileY=224	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1184
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=183	columnOffset=4	constructionOrigImage=tile_sea8 1833	gameMapX=474	gameMapY=408	height=0.25	index=13	positionOffsetX=-1	positionOffsetY=0.75	positionX=33	positionY=129.5	positionZ=0	relativeTileX=-2	relativeTileY=0	row=383	rowOffset=6	tileColor=1,1,1,1	tileImage=tile_buildings2 329	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=291	tileY=225	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1233
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=185	columnOffset=6	constructionOrigImage=tile_sea8 1829	gameMapX=476	gameMapY=405	height=0.25	index=14	positionOffsetX=1.5	positionOffsetY=1	positionX=35.5	positionY=129.75	positionZ=0	relativeTileX=1	relativeTileY=-2	row=382	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_buildings2 335	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=294	tileY=223	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1282
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=186	columnOffset=7	constructionOrigImage=tile_sea8 1833	gameMapX=476	gameMapY=404	height=0.25	index=15	positionOffsetX=2	positionOffsetY=1.25	positionX=36	positionY=130	positionZ=0	relativeTileX=2	relativeTileY=-2	row=381	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_buildings2 340	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=295	tileY=223	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1331
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=185	columnOffset=6	constructionOrigImage=tile_sea8 1805	gameMapX=475	gameMapY=404	height=0.25	index=16	positionOffsetX=1.5	positionOffsetY=1.5	positionX=35.5	positionY=130.25	positionZ=0	relativeTileX=2	relativeTileY=-1	row=380	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_buildings2 344	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=295	tileY=224	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1380
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=185	columnOffset=6	constructionOrigImage=tile_sea8 1837	gameMapX=474	gameMapY=404	height=0.25	index=17	positionOffsetX=1	positionOffsetY=1.75	positionX=35	positionY=130.5	positionZ=0	relativeTileX=2	relativeTileY=0	row=379	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_buildings2 347	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=295	tileY=225	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1429
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=182	columnOffset=3	constructionOrigImage=tile_sea8 1805	gameMapX=473	gameMapY=408	height=0.25	index=18	positionOffsetX=-1.5	positionOffsetY=1	positionX=32.5	positionY=129.75	positionZ=0	relativeTileX=-2	relativeTileY=1	row=382	rowOffset=5	tileColor=1,1,1,1	tileImage=tile_buildings2 332	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=291	tileY=226	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1282
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=184	columnOffset=5	constructionOrigImage=tile_sea8 1841	gameMapX=473	gameMapY=404	height=0.25	index=19	positionOffsetX=0.5	positionOffsetY=2	positionX=34.5	positionY=130.75	positionZ=0	relativeTileX=2	relativeTileY=1	row=378	rowOffset=1	tileColor=1,1,1,1	tileImage=tile_buildings2 349	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=295	tileY=226	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1478
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=182	columnOffset=3	constructionOrigImage=tile_sea8 1821	gameMapX=472	gameMapY=408	height=0.25	index=20	positionOffsetX=-2	positionOffsetY=1.25	positionX=32	positionY=130	positionZ=0	relativeTileX=-2	relativeTileY=2	row=381	rowOffset=4	tileColor=1,1,1,1	tileImage=tile_buildings2 336	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=291	tileY=227	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1331
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=182	columnOffset=3	constructionOrigImage=tile_sea8 1841	gameMapX=472	gameMapY=407	height=0.25	index=21	positionOffsetX=-1.5	positionOffsetY=1.5	positionX=32.5	positionY=130.25	positionZ=0	relativeTileX=-1	relativeTileY=2	row=380	rowOffset=3	tileColor=1,1,1,1	tileImage=tile_buildings2 341	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=292	tileY=227	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1380
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=183	columnOffset=4	constructionOrigImage=tile_sea8 1817	gameMapX=472	gameMapY=406	height=0.25	index=22	positionOffsetX=-1	positionOffsetY=1.75	positionX=33	positionY=130.5	positionZ=0	relativeTileX=0	relativeTileY=2	row=379	rowOffset=2	tileColor=1,1,1,1	tileImage=tile_buildings2 345	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=293	tileY=227	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1429
2	MAPPER_BARRACKS_STONE|Generic|ReservationDefault	buildingHeight=0	column=183	columnOffset=4	constructionOrigImage=tile_sea8 1853	gameMapX=472	gameMapY=405	height=0.25	index=23	positionOffsetX=-0.5	positionOffsetY=2	positionX=33.5	positionY=130.75	positionZ=0	relativeTileX=1	relativeTileY=2	row=378	rowOffset=1	tileColor=1,1,1,1	tileImage=tile_buildings2 348	tileTexture=AllTileSprites	tileTransform=1,0,0,0,0,1,0,0.25,0,0,1,0,0,0,0,1	tileX=294	tileY=227	tilemapMaterial=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapShader=Universal Render Pipeline/2D/Sprite-Unlit-Default	tilemapSortingLayerId=0	tilemapSortingOrder=-1478
